EntryDate,ExitDate,Asset,Direction,EntryPrice,ExitPrice,StopLoss,Target,PositionSize,Contracts,GrossPnL,TransactionCost,NetPnL
2013-10-31,2013-10-31,ZM,Bearish,412.0,404.38359075000005,414.3395,404.1815000000001,1.0,1.0,761.6409249999947,7.0,754.6409249999947
2013-11-01,2013-11-01,ZM,Bearish,404.5,400.139219625,406.0405,399.93925,1.0,1.0,436.078037499999,7.0,429.078037499999
2013-11-08,2013-11-08,ZM,Bearish,403.8,407.01590625,406.8125,396.76250000000005,1.0,1.0,-321.5906249999989,7.0,-328.5906249999989
2013-12-17,2013-12-17,ZM,Bullish,438.8,448.6160797499999,435.5865,448.8404999999999,1.0,1.0,981.6079749999915,7.0,974.6079749999915
2013-12-18,2013-12-18,ZM,Bullish,447.5,443.55461175000005,443.7765,456.6705,1.0,1.0,-394.5388249999951,7.0,-401.5388249999951
2013-12-19,2013-12-19,ZM,Bullish,442.1,438.08234925000005,438.30150000000003,451.4955,1.0,1.0,-401.7650749999973,7.0,-408.7650749999973
2013-12-20,2013-12-27,ZM,Bullish,441.8,444.47765000000004,438.682,451.95399999999995,1.0,1.0,267.76500000000283,7.0,260.76500000000283
2014-01-16,2014-01-16,ZM,Bullish,434.4,431.43967225000006,431.6555,443.43350000000004,1.0,1.0,-296.03277499999194,7.0,-303.03277499999194
2014-01-17,2014-01-17,ZM,Bullish,431.4,428.77400575,428.9885,440.63449999999995,1.0,1.0,-262.59942499999624,7.0,-269.59942499999624
2014-01-21,2014-01-21,ZM,Bullish,432.2,431.55211600000007,431.76800000000003,443.096,1.0,1.0,-64.78839999999195,7.0,-71.78839999999195
2014-01-28,2014-01-28,ZM,Bullish,430.3,428.37720425000003,428.5915,440.2255,1.0,1.0,-192.27957499999775,7.0,-199.27957499999775
2014-02-05,2014-02-05,ZM,Bullish,445.7,443.82697550000006,444.04900000000004,451.4,1.0,1.0,-187.30244999999286,7.0,-194.30244999999286
2014-02-11,2014-02-11,ZM,Bullish,443.9,440.37870050000004,440.599,451.4,1.0,1.0,-352.1299499999941,7.0,-359.1299499999941
2014-03-19,2014-03-19,ZM,Bearish,454.8,458.90083574999994,458.6715,446.7855,1.0,1.0,-410.08357499999306,7.0,-417.08357499999306
2014-03-24,2014-03-24,ZM,Bearish,455.0,459.26401724999994,459.0345,446.89650000000006,1.0,1.0,-426.4017249999938,7.0,-433.4017249999938
2014-03-27,2014-03-31,ZM,Bullish,469.1,477.88743675000006,465.4245,478.1265,1.0,1.0,878.743675000004,7.0,871.743675000004
2014-03-31,2014-03-31,ZM,Bullish,468.4,475.06235000000004,465.0135,475.3,1.0,1.0,666.235000000006,7.0,659.235000000006
2014-04-01,2014-04-01,ZM,Bullish,478.0,483.38943437500006,476.4125,483.63125,1.0,1.0,538.9434375000064,7.0,531.9434375000064
2014-04-03,2014-04-03,ZM,Bullish,476.5,473.46664825000005,473.7035,485.28950000000003,1.0,1.0,-303.33517499999516,7.0,-310.33517499999516
2014-04-08,2014-04-09,ZM,Bullish,474.1,483.13281275,471.0085,483.3745,1.0,1.0,903.2812750000005,7.0,896.2812750000005
2014-04-09,2014-04-09,ZM,Bullish,478.0,485.757,475.358,486.0,1.0,1.0,775.7000000000005,7.0,768.7000000000005
2014-04-10,2014-04-10,ZM,Bullish,482.1,478.62606725,478.8655,490.9,1.0,1.0,-347.3932750000017,7.0,-354.3932750000017
2014-05-19,2014-05-19,ZM,Bullish,480.1,488.4456550000001,477.77,488.69000000000005,1.0,1.0,834.5655000000079,7.0,827.5655000000079
2014-05-20,2014-05-20,ZM,Bullish,489.9,496.9164174999999,486.545,497.1649999999999,1.0,1.0,701.6417499999932,7.0,694.6417499999932
2014-05-21,2014-05-21,ZM,Bullish,485.9,494.90992125,484.1475,495.15749999999997,1.0,1.0,900.9921250000048,7.0,893.9921250000048
2014-05-22,2014-05-22,ZM,Bullish,497.6,504.54760000000005,495.5115,504.8,1.0,1.0,694.7600000000023,7.0,687.7600000000023
2014-05-23,2014-05-27,ZM,Bullish,501.5,498.676537,498.926,508.0,1.0,1.0,-282.3463000000004,7.0,-289.3463000000004
2014-05-27,2014-05-27,ZM,Bullish,500.0,499.9888805,500.239,508.0,1.0,1.0,-1.111950000000661,7.0,-8.111950000000661
2014-05-28,2014-06-02,ZM,Bullish,494.0,503.11981424999993,491.8095,503.3714999999999,1.0,1.0,911.9814249999934,7.0,904.9814249999934
2014-05-29,2014-06-02,ZM,Bullish,498.6,506.3596935,495.129,506.61299999999994,1.0,1.0,775.9693499999969,7.0,768.9693499999969
2014-06-04,2014-06-04,ZM,Bullish,499.6,496.36319425,496.6115,507.7655,1.0,1.0,-323.68057500000305,7.0,-330.68057500000305
2014-06-06,2014-06-06,ZM,Bullish,490.9,488.09233175,488.3365,499.79049999999995,1.0,1.0,-280.7668249999949,7.0,-287.7668249999949
2014-06-10,2014-06-10,ZM,Bullish,482.9,490.7495025,479.53499999999997,490.995,1.0,1.0,784.9502500000028,7.0,777.9502500000028
2014-06-12,2014-06-12,ZM,Bullish,482.3,480.70352800000006,480.944,492.368,1.0,1.0,-159.64719999999488,7.0,-166.64719999999488
2014-06-13,2014-06-13,ZM,Bullish,470.2,467.3532065,467.587,479.23900000000003,1.0,1.0,-284.679349999999,7.0,-291.679349999999
2014-07-24,2014-07-24,ZM,Bearish,392.0,394.57018650000003,394.37300000000005,381.28099999999995,1.0,1.0,-257.0186500000034,7.0,-264.0186500000034
2014-07-25,2014-07-28,ZM,Bearish,395.8,399.22801425,399.0285,385.71449999999993,1.0,1.0,-342.80142499999897,7.0,-349.80142499999897
2014-07-29,2014-07-30,ZM,Bearish,404.0,393.32906625000004,406.4225,393.13250000000005,1.0,1.0,1067.093374999996,7.0,1060.093374999996
2014-07-30,2014-07-31,ZM,Bearish,395.8,386.32906799999995,399.288,386.13599999999997,1.0,1.0,947.0932000000062,7.0,940.0932000000062
2014-07-31,2014-08-06,ZM,Bearish,388.8,388.59419999999994,392.509,380.47299999999996,1.0,1.0,20.58000000000675,7.0,13.580000000006748
2014-08-18,2014-08-18,ZM,Bearish,388.3,391.42311375,391.2275,378.71750000000003,1.0,1.0,-312.3113750000016,7.0,-319.3113750000016
2014-08-19,2014-08-19,ZM,Bearish,392.0,394.83581924999993,394.63849999999996,381.6845,1.0,1.0,-283.5819249999929,7.0,-290.5819249999929
2014-10-16,2014-10-16,ZM,Bullish,326.1,335.00191524999997,324.5435,335.16949999999997,1.0,1.0,890.1915249999945,7.0,883.1915249999945
2014-10-17,2014-10-17,ZM,Bullish,334.8,332.151841,332.318,343.04600000000005,1.0,1.0,-264.8159000000021,7.0,-271.8159000000021
2014-10-20,2014-10-20,ZM,Bullish,329.9,327.15983825000006,327.3235,338.4295,1.0,1.0,-274.01617499999134,7.0,-281.01617499999134
2014-10-21,2014-10-21,ZM,Bullish,329.6,338.0378965,327.131,338.207,1.0,1.0,843.7896499999965,7.0,836.7896499999965
2014-10-22,2014-10-22,ZM,Bullish,342.3,350.1093577500001,339.2385,350.28450000000004,1.0,1.0,780.9357750000061,7.0,773.9357750000061
2014-10-23,2014-10-23,ZM,Bullish,338.1,345.9119574999999,334.505,346.0849999999999,1.0,1.0,781.1957499999892,7.0,774.1957499999892
2014-10-24,2014-10-24,ZM,Bullish,353.0,349.41120700000005,349.586,362.0419999999999,1.0,1.0,-358.8792999999953,7.0,-365.8792999999953
2014-10-27,2014-10-27,ZM,Bullish,349.5,359.45068475000005,346.2565,359.63050000000004,1.0,1.0,995.068475000005,7.0,988.068475000005
2014-10-29,2014-10-29,ZM,Bullish,374.7,385.95492599999994,370.884,386.1479999999999,1.0,1.0,1125.4925999999955,7.0,1118.4925999999955
2014-10-31,2014-10-31,ZM,Bullish,380.6,393.01789275,375.3285,393.2145,1.0,1.0,1241.7892749999965,7.0,1234.7892749999965
2014-12-18,2014-12-18,ZM,Bearish,359.4,362.7242715,362.543,352.93549999999993,1.0,1.0,-332.4271500000009,7.0,-339.4271500000009
2014-12-19,2014-12-22,ZM,Bearish,365.2,368.81481525,368.6305,353.70849999999996,1.0,1.0,-361.48152499999924,7.0,-368.48152499999924
2014-12-30,2014-12-30,ZM,Bullish,377.4,373.419197,373.606,386.7819999999999,1.0,1.0,-398.08029999999803,7.0,-405.08029999999803
2015-01-21,2015-01-21,ZM,Bearish,327.5,329.52217875,329.3575,321.0,1.0,1.0,-202.21787500000232,7.0,-209.21787500000232
2015-01-27,2015-01-27,ZM,Bullish,338.9,336.29226975000006,336.4605,347.8185,1.0,1.0,-260.7730249999918,7.0,-267.7730249999918
2015-01-28,2015-01-28,ZM,Bullish,336.3,333.61261025,333.7795,345.4615,1.0,1.0,-268.73897500000226,7.0,-275.73897500000226
2015-01-29,2015-01-30,ZM,Bullish,336.8,334.140846,334.308,345.876,1.0,1.0,-265.9154000000001,7.0,-272.9154000000001
2015-01-30,2015-01-30,ZM,Bullish,337.9,334.94094575,335.1085,346.27449999999993,1.0,1.0,-295.90542499999515,7.0,-302.90542499999515
2015-02-04,2015-02-04,ZM,Bullish,340.7,337.237297,337.406,348.1820000000001,1.0,1.0,-346.27029999999763,7.0,-353.27029999999763
2015-02-05,2015-02-06,ZM,Bullish,332.0,329.49167175,329.6565,340.6304999999999,1.0,1.0,-250.83282499999768,7.0,-257.8328249999977
2015-03-19,2015-03-19,ZM,Bearish,322.0,323.423631,323.262,317.2,1.0,1.0,-142.36310000000003,7.0,-149.36310000000003
2015-03-23,2015-03-23,ZM,Bearish,323.5,325.834836,325.672,317.2,1.0,1.0,-233.48359999999957,7.0,-240.48359999999957
2015-03-24,2015-03-30,ZM,Bearish,327.3,323.7618,329.029,320.11300000000006,1.0,1.0,353.82000000000176,7.0,346.82000000000176
2015-03-25,2015-03-31,ZM,Bearish,327.0,320.2090245,328.917,320.04900000000004,1.0,1.0,679.0975500000002,7.0,672.0975500000002
2015-04-01,2015-04-01,ZM,Bullish,326.4,331.0993675,324.245,331.265,1.0,1.0,469.9367500000051,7.0,462.9367500000051
2015-04-02,2015-04-02,ZM,Bullish,331.2,329.44869325,329.6135,336.75949999999995,1.0,1.0,-175.13067499999693,7.0,-182.13067499999693
2015-04-06,2015-04-06,ZM,Bullish,327.3,325.53864925000005,325.7015,332.89549999999997,1.0,1.0,-176.13507499999628,7.0,-183.13507499999628
2015-05-19,2015-05-20,ZM,Bearish,308.0,303.19252049999994,309.653,303.04099999999994,1.0,1.0,480.74795000000563,7.0,473.74795000000563
2015-05-20,2015-05-26,ZM,Bearish,306.8,302.47416150000004,308.959,302.32300000000004,1.0,1.0,432.5838499999975,7.0,425.5838499999975
2015-05-28,2015-05-28,ZM,Bearish,307.9,303.137493,309.53799999999995,302.98600000000005,1.0,1.0,476.2506999999971,7.0,469.2506999999971
2015-05-29,2015-05-29,ZM,Bearish,305.2,306.58671675,306.43350000000004,301.7,1.0,1.0,-138.6716750000005,7.0,-145.6716750000005
2015-06-02,2015-06-02,ZM,Bearish,297.7,298.74379724999994,298.5945,294.60825,1.0,1.0,-104.37972499999546,7.0,-111.37972499999546
2015-06-03,2015-06-03,ZM,Bearish,302.4,303.7808145,303.629,297.11299999999994,1.0,1.0,-138.08145000000422,7.0,-145.08145000000422
2015-06-04,2015-06-04,ZM,Bearish,302.5,304.638243,304.486,297.7420000000001,1.0,1.0,-213.82429999999886,7.0,-220.82429999999886
2015-06-09,2015-06-09,ZM,Bearish,310.2,311.659752,311.504,304.688,1.0,1.0,-145.97520000000372,7.0,-152.97520000000372
2015-07-23,2015-07-23,ZM,Bullish,364.7,362.41320275,362.5945,373.0165,1.0,1.0,-228.67972500000064,7.0,-235.67972500000064
2015-07-30,2015-07-30,ZM,Bearish,350.8,353.11496925,352.93850000000003,342.5,1.0,1.0,-231.496924999999,7.0,-238.496924999999
2015-08-21,2015-08-21,ZM,Bullish,330.9,329.1463445,329.311,339.667,1.0,1.0,-175.36554999999794,7.0,-182.36554999999794
2015-09-16,2015-09-16,ZM,Bullish,318.6,316.6805805,316.839,323.8830000000001,1.0,1.0,-191.94195000000036,7.0,-198.94195000000036
2015-09-24,2015-09-25,ZM,Bearish,303.5,304.60772775,304.4555,300.56674999999996,1.0,1.0,-110.77277499999809,7.0,-117.77277499999809
2015-09-28,2015-09-28,ZM,Bearish,308.5,304.3475977499999,310.2015,304.1954999999999,1.0,1.0,415.24022500000797,7.0,408.24022500000797
2015-09-30,2015-09-30,ZM,Bearish,305.6,307.4926695,307.339,301.18300000000005,1.0,1.0,-189.2669499999954,7.0,-196.2669499999954
2015-10-21,2015-10-21,ZM,Bearish,309.5,310.91387925,310.75849999999997,304.52450000000005,1.0,1.0,-141.38792499999795,7.0,-148.38792499999795
2015-10-22,2015-10-22,ZM,Bearish,310.7,312.21452924999994,312.0585,305.82450000000006,1.0,1.0,-151.45292499999528,7.0,-158.45292499999528
2015-10-23,2015-10-26,ZM,Bearish,307.9,303.4031257499999,309.4495,303.2514999999999,1.0,1.0,449.6874250000076,7.0,442.6874250000076
2015-10-26,2015-10-26,ZM,Bearish,305.0,305.936892,305.784,299.448,1.0,1.0,-93.68920000000003,7.0,-100.68920000000003
2015-10-28,2015-10-28,ZM,Bearish,304.6,300.0374437499999,306.0375,299.88749999999993,1.0,1.0,456.2556250000114,7.0,449.2556250000114
2015-10-30,2015-10-30,ZM,Bearish,302.0,303.54019425,303.3885,298.2,1.0,1.0,-154.01942500000132,7.0,-161.01942500000132
2015-11-02,2015-11-02,ZM,Bearish,305.1,305.22903825,305.0765,298.77049999999997,1.0,1.0,-12.903824999995095,7.0,-19.903824999995095
2015-12-18,2015-12-18,ZM,Bearish,275.6,276.68377275,276.5455,271.16349999999994,1.0,1.0,-108.37727499999801,7.0,-115.37727499999801
2015-12-21,2015-12-21,ZM,Bearish,281.5,282.3360975,282.195,276.61500000000007,1.0,1.0,-83.6097499999994,7.0,-90.6097499999994
2015-12-22,2015-12-22,ZM,Bearish,278.9,280.20253125,280.0625,274.2125000000001,1.0,1.0,-130.25312500000155,7.0,-137.25312500000155
2016-01-15,2016-01-15,ZM,Bullish,274.1,272.59713325000007,272.73350000000005,278.19949999999994,1.0,1.0,-150.28667499999528,7.0,-157.28667499999528
2016-01-22,2016-01-22,ZM,Bullish,272.7,271.16584925,271.3015,276.0955000000001,1.0,1.0,-153.41507499999807,7.0,-160.41507499999807
2016-01-26,2016-01-26,ZM,Bullish,272.8,271.34475975000004,271.4805,276.0,1.0,1.0,-145.52402499999744,7.0,-152.52402499999744
2016-01-28,2016-01-28,ZM,Bullish,272.6,271.37474475,271.5105,276.0,1.0,1.0,-122.5255250000032,7.0,-129.5255250000032
2016-01-29,2016-01-29,ZM,Bearish,267.4,268.24605599999995,268.11199999999997,263.264,1.0,1.0,-84.6055999999976,7.0,-91.6055999999976
2016-03-15,2016-03-15,ZM,Bullish,271.8,270.8475085,270.983,273.52549999999997,1.0,1.0,-95.24915000000078,7.0,-102.24915000000078
2016-03-16,2016-03-16,ZM,Bullish,268.0,267.1613525,267.295,271.315,1.0,1.0,-83.86474999999791,7.0,-90.86474999999791
2016-03-17,2016-03-17,ZM,Bullish,267.7,266.75105775000003,266.8845,270.9464999999999,1.0,1.0,-94.89422499999591,7.0,-101.89422499999591
2016-03-18,2016-03-21,ZM,Bullish,266.8,269.50717900000006,265.586,269.64200000000005,1.0,1.0,270.71790000000533,7.0,263.71790000000533
2016-03-21,2016-03-22,ZM,Bullish,266.7,269.93296599999996,265.844,270.0679999999999,1.0,1.0,323.2965999999976,7.0,316.2965999999976
2016-03-22,2016-03-22,ZM,Bullish,268.8,271.632116,267.54400000000004,271.768,1.0,1.0,283.2115999999985,7.0,276.2115999999985
2016-03-23,2016-03-23,ZM,Bullish,270.8,270.0119265,270.147,273.4,1.0,1.0,-78.80734999999959,7.0,-85.80734999999959
2016-03-24,2016-03-24,ZM,Bullish,271.0,273.2633,269.91700000000003,273.4,1.0,1.0,226.33000000000152,7.0,219.33000000000152
2016-03-29,2016-03-29,ZM,Bullish,272.1,271.31827300000003,271.454,276.03800000000007,1.0,1.0,-78.17269999999894,7.0,-85.17269999999894
2016-03-30,2016-03-30,ZM,Bullish,273.2,272.229817,272.366,276.6,1.0,1.0,-97.01829999999632,7.0,-104.01829999999632
2016-03-31,2016-03-31,ZM,Bullish,271.5,274.628617,270.27799999999996,274.766,1.0,1.0,312.861700000002,7.0,305.861700000002
2016-04-01,2016-04-01,ZM,Bullish,270.6,269.63261625,269.7675,274.29749999999996,1.0,1.0,-96.73837500000104,7.0,-103.73837500000104
2016-04-14,2016-04-14,ZM,Bullish,293.2,291.9649445,292.111,295.5835,1.0,1.0,-123.50554999999872,7.0,-130.50554999999872
2016-05-23,2016-05-23,ZM,Bullish,391.2,397.017641875,389.02250000000004,397.21624999999995,1.0,1.0,581.7641874999993,7.0,574.7641874999993
2016-05-24,2016-05-24,ZM,Bullish,386.9,382.90844999999996,383.09999999999997,396.3,1.0,1.0,-399.1550000000018,7.0,-406.1550000000018
2016-05-31,2016-05-31,ZM,Bullish,402.5,398.7115445,398.911,412.8669999999999,1.0,1.0,-378.8455499999998,7.0,-385.8455499999998
2016-06-01,2016-06-01,ZM,Bullish,397.0,392.681561,392.878,406.96599999999995,1.0,1.0,-431.8439000000012,7.0,-438.8439000000012
2016-06-03,2016-06-03,ZM,Bullish,417.3,423.838224875,415.4665,424.05024999999995,1.0,1.0,653.8224874999969,7.0,646.8224874999969
2016-07-19,2016-07-19,ZM,Bullish,373.2,368.92794375,369.11249999999995,384.26250000000005,1.0,1.0,-427.20562499999915,7.0,-434.20562499999915
2016-08-15,2016-08-15,ZM,Bearish,333.0,336.89786475,336.72950000000003,325.01149999999996,1.0,1.0,-389.78647499999965,7.0,-396.78647499999965
2016-08-19,2016-08-22,ZM,Bearish,334.8,337.20101624999995,337.03249999999997,326.5025,1.0,1.0,-240.1016249999941,7.0,-247.1016249999941
2016-08-23,2016-08-25,ZM,Bearish,334.0,326.94739200000004,336.67199999999997,326.78400000000005,1.0,1.0,705.2607999999964,7.0,698.2607999999964
2016-08-24,2016-08-25,ZM,Bearish,332.4,325.06244999999996,334.5315,324.9,1.0,1.0,733.7550000000022,7.0,726.7550000000022
2016-08-25,2016-08-25,ZM,Bearish,332.2,325.06244999999996,334.39549999999997,324.9,1.0,1.0,713.7550000000033,7.0,706.7550000000033
2016-09-22,2016-09-22,ZM,Bearish,308.7,310.231038,310.076,305.3,1.0,1.0,-153.10380000000237,7.0,-160.10380000000237
2016-09-27,2016-09-27,ZM,Bearish,298.1,295.32408824999993,299.54900000000004,295.1765,1.0,1.0,277.5911750000091,7.0,270.5911750000091
2016-10-17,2016-10-17,ZM,Bearish,300.1,302.68726799999996,302.536,295.19199999999995,1.0,1.0,-258.7267999999938,7.0,-265.7267999999938
2016-10-18,2016-10-18,ZM,Bearish,303.5,305.46015374999996,305.3075,298.0775,1.0,1.0,-196.01537499999608,7.0,-203.01537499999608
2016-10-20,2016-10-20,ZM,Bearish,306.3,308.41513050000003,308.261,301.2169999999999,1.0,1.0,-211.51305000000207,7.0,-218.51305000000207
2016-10-21,2016-10-21,ZM,Bearish,305.0,306.77531099999993,306.62199999999996,299.73400000000004,1.0,1.0,-177.5310999999931,7.0,-184.5310999999931
2016-10-24,2016-10-24,ZM,Bearish,307.2,309.13499025,308.9805,301.85849999999994,1.0,1.0,-193.49902499999985,7.0,-200.49902499999985
2016-10-25,2016-10-25,ZM,Bearish,306.7,309.09447,308.94,301.97999999999996,1.0,1.0,-239.44700000000125,7.0,-246.44700000000125
2016-10-26,2016-10-26,ZM,Bearish,308.3,309.9619035,309.807,302.97900000000004,1.0,1.0,-166.1903499999994,7.0,-173.1903499999994
2016-10-31,2016-10-31,ZM,Bullish,317.9,315.957942,316.116,323.65200000000004,1.0,1.0,-194.20579999999745,7.0,-201.20579999999745
2016-11-01,2016-11-01,ZM,Bullish,316.3,314.45369450000004,314.61100000000005,322.56699999999995,1.0,1.0,-184.63054999999713,7.0,-191.63054999999713
2016-11-02,2016-11-02,ZM,Bearish,309.5,311.217531,311.062,303.21400000000006,1.0,1.0,-171.7531000000008,7.0,-178.7531000000008
2016-12-19,2016-12-19,ZM,Bullish,316.5,314.408717,314.56600000000003,322.702,1.0,1.0,-209.12829999999758,7.0,-216.12829999999758
2017-01-18,2017-01-18,ZM,Bullish,348.9,352.2238,347.1765,352.4,1.0,1.0,332.38000000000056,7.0,325.38000000000056
2017-01-19,2017-01-19,ZM,Bullish,350.3,348.42969800000003,348.604,353.7,1.0,1.0,-187.0301999999981,7.0,-194.0301999999981
2017-01-20,2017-01-20,ZM,Bullish,348.4,345.86048325,346.0335,353.7,1.0,1.0,-253.95167499999616,7.0,-260.95167499999616
2017-01-23,2017-01-23,ZM,Bullish,348.9,346.83899375,347.0125,353.7,1.0,1.0,-206.10062499999913,7.0,-213.10062499999913
2017-01-24,2017-01-24,ZM,Bullish,344.0,341.92195350000003,342.093,350.12100000000004,1.0,1.0,-207.80464999999708,7.0,-214.80464999999708
2017-01-25,2017-01-25,ZM,Bullish,342.4,340.65058949999997,340.82099999999997,349.137,1.0,1.0,-174.94105000000104,7.0,-181.94105000000104
2017-01-26,2017-01-26,ZM,Bullish,343.3,341.49466725,341.6655,350.2035,1.0,1.0,-180.5332749999991,7.0,-187.5332749999991
2017-01-31,2017-02-02,ZM,Bearish,334.7,336.39761474999995,336.2295,328.11150000000004,1.0,1.0,-169.7614749999957,7.0,-176.7614749999957
2017-03-15,2017-03-21,ZM,Bullish,327.0,325.31726000000003,325.48,331.96000000000004,1.0,1.0,-168.2739999999967,7.0,-175.2739999999967
2017-03-17,2017-03-17,ZM,Bullish,329.6,327.6670845,327.83099999999996,334.107,1.0,1.0,-193.29155000000355,7.0,-200.29155000000355
2017-03-21,2017-03-21,ZM,Bullish,326.6,324.88397675,325.0465,330.86050000000006,1.0,1.0,-171.60232500000347,7.0,-178.60232500000347
2017-03-22,2017-03-22,ZM,Bullish,325.5,324.25779000000006,324.42,329.94,1.0,1.0,-124.22099999999432,7.0,-131.22099999999432
2017-03-24,2017-03-24,ZM,Bearish,320.8,318.66575324999997,321.829,318.50649999999996,1.0,1.0,213.42467500000453,7.0,206.42467500000453
2017-05-15,2017-05-16,ZM,Bullish,313.5,311.92495950000006,312.081,317.75699999999995,1.0,1.0,-157.50404999999432,7.0,-164.50404999999432
2017-05-16,2017-05-16,ZM,Bullish,312.5,316.29627274999996,311.0485,316.45449999999994,1.0,1.0,379.62727499999573,7.0,372.62727499999573
2017-05-30,2017-05-30,ZM,Bearish,302.0,299.611480875,302.5255,299.46175,1.0,1.0,238.85191250000162,7.0,231.85191250000162
2017-05-31,2017-05-31,ZM,Bearish,298.4,298.88536799999997,298.736,295.646,1.0,1.0,-48.5367999999994,7.0,-55.5367999999994
2017-07-26,2017-07-26,ZM,Bullish,317.9,316.5346535,316.693,323.52099999999996,1.0,1.0,-136.5346499999987,7.0,-143.5346499999987
2017-08-30,2017-08-30,ZM,Bearish,294.6,292.14599999999996,295.382,292.0,1.0,1.0,245.40000000000646,7.0,238.40000000000646
2017-09-18,2017-09-18,ZM,Bullish,307.3,309.94495000000006,307.1245,310.1,1.0,1.0,264.4950000000051,7.0,257.4950000000051
2017-09-19,2017-09-19,ZM,Bullish,309.0,307.87498550000004,308.029,312.3130000000001,1.0,1.0,-112.50144999999634,7.0,-119.50144999999634
2017-09-20,2017-09-21,ZM,Bullish,305.0,308.67108724999997,304.3915,308.8255,1.0,1.0,367.1087249999971,7.0,360.1087249999971
2017-09-21,2017-09-22,ZM,Bullish,305.9,309.4686882500001,304.9255,309.6235000000001,1.0,1.0,356.868825000015,7.0,349.868825000015
2017-09-22,2017-09-22,ZM,Bullish,308.8,312.44370000000004,308.018,312.6,1.0,1.0,364.3700000000024,7.0,357.3700000000024
2017-09-25,2017-09-25,ZM,Bullish,315.0,313.85949175,314.0165,317.0,1.0,1.0,-114.05082499999821,7.0,-121.05082499999821
2017-09-26,2017-09-26,ZM,Bullish,310.2,308.82151200000004,308.976,313.87199999999996,1.0,1.0,-137.84879999999475,7.0,-144.84879999999475
2017-09-27,2017-09-27,ZM,Bullish,308.6,307.68308150000007,307.83700000000005,312.88899999999995,1.0,1.0,-91.69184999999516,7.0,-98.69184999999516
2017-10-17,2017-10-17,ZM,Bullish,324.0,323.062388,323.224,328.1,1.0,1.0,-93.76120000000014,7.0,-100.76120000000014
2017-10-18,2017-10-18,ZM,Bullish,321.6,320.15934025,320.3195,326.24150000000003,1.0,1.0,-144.0659750000009,7.0,-151.0659750000009
2017-10-19,2017-10-20,ZM,Bullish,321.6,320.09987,320.26,326.02,1.0,1.0,-150.01300000000128,7.0,-157.01300000000128
2017-10-23,2017-10-24,ZM,Bearish,316.5,312.86585475000004,318.1635,312.70950000000005,1.0,1.0,363.41452499999605,7.0,356.41452499999605
2017-10-24,2017-10-25,ZM,Bearish,315.7,317.44314224999994,317.2845,311.74649999999997,1.0,1.0,-174.31422499999485,7.0,-181.31422499999485
2017-10-25,2017-10-25,ZM,Bearish,314.8,316.55870025,316.4005,311.1985,1.0,1.0,-175.8700250000004,7.0,-182.8700250000004
2017-10-26,2017-10-27,ZM,Bearish,315.4,311.71277849999996,316.681,311.55699999999996,1.0,1.0,368.7221500000021,7.0,361.7221500000021
2017-10-27,2017-10-27,ZM,Bearish,312.1,313.4136285,313.257,308.229,1.0,1.0,-131.3628499999993,7.0,-138.3628499999993
2017-10-30,2017-10-30,ZM,Bearish,312.1,313.83333824999994,313.6765,308.5705,1.0,1.0,-173.33382499999175,7.0,-180.33382499999175
2017-10-31,2017-10-31,ZM,Bearish,312.5,313.610727,313.454,308.43799999999993,1.0,1.0,-111.07269999999971,7.0,-118.07269999999971
2018-01-17,2018-01-17,ZM,Bullish,321.5,323.64559625000004,321.295,323.8075,1.0,1.0,214.55962500000396,7.0,207.55962500000396
2018-01-23,2018-01-23,ZM,Bullish,337.7,339.66133437499997,337.1125,339.83124999999995,1.0,1.0,196.13343749999785,7.0,189.13343749999785
2018-01-31,2018-01-31,ZM,Bullish,340.8,338.8115095,338.981,344.6569999999999,1.0,1.0,-198.84905000000117,7.0,-205.84905000000117
2018-02-01,2018-02-01,ZM,Bullish,337.8,336.03339925,336.2015,342.1954999999999,1.0,1.0,-176.66007500000092,7.0,-183.66007500000092
2018-02-02,2018-02-02,ZM,Bullish,334.0,332.0768785,332.243,338.47100000000006,1.0,1.0,-192.31214999999793,7.0,-199.31214999999793
2018-03-21,2018-03-21,ZM,Bearish,362.5,363.25953899999996,363.078,357.633,1.0,1.0,-75.95389999999611,7.0,-82.95389999999611
2018-03-22,2018-03-22,ZM,Bearish,366.0,367.18049849999994,366.99699999999996,358.60900000000004,1.0,1.0,-118.0498499999942,7.0,-125.0498499999942
2018-03-23,2018-03-23,ZM,Bearish,367.9,362.67824850000005,370.501,362.49700000000007,1.0,1.0,522.1751499999925,7.0,515.1751499999925
2018-03-26,2018-03-26,ZM,Bullish,377.9,383.92893950000007,376.093,384.12100000000004,1.0,1.0,602.8939500000092,7.0,595.8939500000092
2018-03-29,2018-03-29,ZM,Bearish,371.8,372.59870624999996,372.41249999999997,363.56250000000006,1.0,1.0,-79.87062499999524,7.0,-86.87062499999524
2018-04-02,2018-04-02,ZM,Bullish,384.0,381.6520785,381.843,390.47099999999995,1.0,1.0,-234.7921499999984,7.0,-241.7921499999984
2018-04-05,2018-04-05,ZM,Bullish,382.0,379.0393855,379.229,388.31300000000005,1.0,1.0,-296.06145000000197,7.0,-303.06145000000197
2018-05-17,2018-05-17,ZM,Bullish,377.0,374.6215955,374.80899999999997,383.173,1.0,1.0,-237.84044999999878,7.0,-244.84044999999878
